,logFC,t,P.Value,adj.P.Val,B,sig
DCTN6,-0.105650186809116,-1.93307974087479,0.0558220890452573,0.0937991705497588,-4.90975134184676,Not
MAST3,0.100164036953482,1.93288377729378,0.0558465259884007,0.0938237345895142,-4.91011567463119,Not
MPHOSPH9,-0.124274626843132,-1.93186802434999,0.0559733366684187,0.0940202505191439,-4.91200359636747,Not
PTPN11,-0.102235856211739,-1.93160714474771,0.0560059451388361,0.0940578686848248,-4.91248832891494,Not
APOC1,0.392708614436671,1.93153138557389,0.0560154176104372,0.0940578686848248,-4.91262908331713,Not
PRPH2,-0.144725250774156,-1.93125318643246,0.0560502135628741,0.094099761209913,-4.91314591058739,Not
DCTN5,0.0986127722640484,1.93076082086761,0.056111841259196,0.0941866775114838,-4.91406043748114,Not
PNPLA6,0.112819281074561,1.93057116293278,0.0561355953439306,0.0942060745316218,-4.9144126528266,Not
TP53I3,0.201815001714662,1.93051114885842,0.0561431136937616,0.0942060745316218,-4.91452409874582,Not
TAF5L,-0.129622296233818,-1.93029858272391,0.0561697500610008,0.0942342225391369,-4.91491880729226,Not
APBA2,-0.0858120312210984,-1.92994142003535,0.0562145296425459,0.0942927936219358,-4.91558192212999,Not
ACP6,-0.159482752004052,-1.9298391775484,0.0562273539294164,0.0942977525709903,-4.91577172634186,Not
GUCA2A,-0.097822943695582,-1.9296967788019,0.0562452191353197,0.0943111623191991,-4.91603606149682,Not
MAF,-0.0734480914200759,-1.92938850156638,0.0562839117069876,0.0943594842582409,-4.91660825497011,Not
ADPRH,-0.0872161394412245,-1.92856982796953,0.0563867743458863,0.0945153509295368,-4.91812738127763,Not
C7orf25,0.0806353387087713,1.92716665854116,0.0565634452371364,0.0947948584156568,-4.92072969576083,Not
FAM155A,-0.126400014413334,-1.92554233541366,0.0567685443259971,0.0951219024336714,-4.92373995408997,Not
PGD,-0.129444798572822,-1.92251573115775,0.057152379575634,0.0957482712525874,-4.92934265442476,Not
SCAND1,0.19084727651077,1.92207922442294,0.0572079177143281,0.0958080001420938,-4.93015001536302,Not
PRDX3,-0.0983636827193966,-1.92207791957965,0.0572080838018823,0.0958080001420938,-4.93015242853889,Not
C2CD2L,0.0897978206991779,1.9208469958197,0.0573649436825527,0.0960538639969289,-4.93242821651147,Not
KDM4A,-0.084386261598163,-1.92074511688276,0.0573779426177445,0.0960587981175834,-4.9326165139512,Not
CNDP2,-0.105154156802161,-1.92017066236377,0.0574512848925047,0.0961647361066342,-4.93367807328646,Not
AQR,0.102684566065541,1.91949202292852,0.0575380305696687,0.0962930683228992,-4.93493177845242,Not
FOXP3,-0.0653744166793029,-1.91797099056767,0.0577328544524821,0.0966021987651759,-4.93774020077676,Not
GINS2,0.183800779103838,1.9172266303355,0.0578283994517683,0.0967451304553743,-4.93911382413626,Not
AATK,-0.0882553077938013,-1.91687839404694,0.0578731442843759,0.0968030398707327,-4.93975627953438,Not
YIF1A,0.117638394801425,1.91642802322318,0.0579310556266802,0.0968829484719209,-4.94058699964424,Not
SETMAR,0.118974854430727,1.9161149786067,0.0579713375108243,0.0969333510504702,-4.94116431078508,Not
PLEKHA6,-0.118444604369519,-1.91562279604166,0.0580347181845302,0.0970223525142356,-4.94207180675126,Not
PIN1,0.1031560776193,1.91498018714929,0.0581175578253453,0.097143848623229,-4.94325633405007,Not
MFAP4,-0.212023918622871,-1.91434349394869,0.0581997330808797,0.0972641919064159,-4.94442959083125,Not
PCOLCE2,-0.169764252877366,-1.91392622346928,0.0582536414596638,0.0973372613723635,-4.94519831204393,Not
C1orf116,-0.115577759274488,-1.91310823978488,0.0583594411714479,0.0974969964745377,-4.94670479748361,Not
BATF,0.122133686058882,1.91279781440642,0.0583996345728831,0.097547091064232,-4.94727635230301,Not
CLCN2,-0.106115961228292,-1.91241678034668,0.0584490021440587,0.0976124894247858,-4.94797779330145,Not
NCF4,0.259600047841318,1.91186420203497,0.0585206577799201,0.0977150805075863,-4.94899479612279,Not
IDS,0.0913822122720473,1.91060891905455,0.0586837116083295,0.0979702215459813,-4.95130408428334,Not
MT1M,-0.279450085586791,-1.90990379444263,0.0587754707685696,0.0981062705090745,-4.95260064908344,Not
POLDIP3,-0.081653972113692,-1.90745101534071,0.059095596698931,0.0986233884133748,-4.95710727236333,Not
ATR,0.112860251459197,1.90730277336112,0.0591149915178676,0.0986385295869989,-4.95737947193201,Not
ZNF804A,-0.386867229767217,-1.90718592045236,0.0591302834116168,0.098646820579855,-4.95759402145424,Not
YME1L1,0.0874599994450822,1.90694074490936,0.0591623789975042,0.0986831373189301,-4.95804413973479,Not
COL4A4,-0.208795902293435,-1.90655568271737,0.0592128165381228,0.0987500305127926,-4.9587509670407,Not
SERPIND1,-0.238844401086253,-1.90633256118904,0.0592420587618769,0.0987815588079734,-4.95916047201882,Not
NDRG3,-0.0802251565883108,-1.90561506749421,0.0593361755869349,0.098921230619112,-4.96047701688214,Not
YY1AP1,0.145944548096633,1.90543088419984,0.0593603560051975,0.0989322052790235,-4.96081490412492,Not
RIMS3,-0.136940072707937,-1.9054072125874,0.0593634643229302,0.0989322052790235,-4.96085832786863,Not
CYP2W1,-0.0809463396801959,-1.90502644895384,0.0594134811862461,0.098998295765609,-4.9615567400501,Not
DSCC1,0.117387725228649,1.90492777882105,0.0594264482127591,0.0990026393167933,-4.96173770354824,Not
CNNM3,-0.137934011678973,-1.90471692434677,0.0594541662549762,0.099028202061944,-4.96212438657955,Not
CGREF1,-0.0855962858864459,-1.90465340669854,0.0594625181489572,0.099028202061944,-4.96224086285345,Not
MSH6,-0.114430179133955,-1.90331709675432,0.0596384575854888,0.0993039032387055,-4.96469049611249,Not
VKORC1,-0.11673825417834,-1.90296868889223,0.0596844010794076,0.0993630900200034,-4.96532890979288,Not
ENOX2,-0.0812716684526258,-1.90277531082969,0.0597099141037357,0.0993882492902454,-4.96568320367728,Not
PDSS2,-0.140199836313748,-1.90269602919799,0.0597203766490913,0.099388352361323,-4.96582844826078,Not
SEC62,-0.113210882613425,-1.90025730983809,0.0600429605647272,0.0999078062261071,-4.97029343805611,Not
ZKSCAN5,-0.0877356607702797,-1.90010783451318,0.0600627801068402,0.0999233855677168,-4.97056693453504,Not
COQ4,-0.1783892934848,-1.89974419823324,0.0601110190869927,0.0999862312263364,-4.97123219944114,Not
CIAO1,-0.0700269255085226,-1.89914395238446,0.0601907172814444,0.100101373884699,-4.97233007612256,Not
OAZ1,0.0916367219959948,1.89811193376748,0.0603279521248026,0.100312147295043,-4.97421692629368,Not
P2RX5,0.197164689131881,1.89788441307586,0.0603582425172048,0.100345053147949,-4.97463277567903,Not
TANK,0.0809319838979166,1.89759948679813,0.060396193481179,0.100390680971673,-4.97515348199253,Not
N4BP2L2,-0.116367108634465,-1.89736058692741,0.0604280293774126,0.10042613021401,-4.97559001813045,Not
MERTK,0.188901663217461,1.8964787766699,0.0605456618921434,0.100604128854342,-4.97720088437907,Not
SLC2A8,0.0984358385902295,1.89623913304428,0.0605776633154527,0.100639803658287,-4.97763853761851,Not
MORC4,-0.100778104339084,-1.89606045985184,0.0606015321428926,0.100661957440897,-4.97796480891222,Not
CAPZA2,0.145732073129809,1.89454094695066,0.060804842325582,0.100976601869569,-4.98073839684064,Not
SP1,-0.0623857168317405,-1.8944868484872,0.0608120912263885,0.100976601869569,-4.98083710517482,Not
EIF5,-0.0752897367585437,-1.89391584824203,0.0608886464374203,0.101086154509379,-4.9818787943909,Not
PDE4C,-0.0833773172834,-1.89360750321295,0.0609300205545788,0.101137272263254,-4.98244119337376,Not
MOGS,0.122036084866498,1.89295508424632,0.0610176407756889,0.101265122482196,-4.9836308759327,Not
APOL2,0.141100002130612,1.89271842431972,0.0610494504746718,0.101300321016837,-4.98406232928478,Not
LIPT1,0.140736699995022,1.89254375895199,0.0610729363532237,0.101321697880452,-4.98438072834868,Not
MMD,0.209571063745951,1.89242006064139,0.0610895736812319,0.10133170735946,-4.98460620248133,Not
BET1L,0.0951970291091229,1.8922304819557,0.0611150792552103,0.101356420923775,-4.98495173493009,Not
KIN,0.168194751541225,1.89201457079005,0.0611441384440268,0.101387018388187,-4.9853452223956,Not
ZMIZ1,0.0992828267166868,1.89030945341814,0.0613740357076489,0.10175056995529,-4.98845123906479,Not
OSR2,-0.0973115182141262,-1.88983434554397,0.0614382225814007,0.101839315696074,-4.98931622184285,Not
PTPRK,0.11510810684015,1.88956049762787,0.0614752449126716,0.101883010819544,-4.98981469773536,Not
TMCO6,0.175975972970281,1.88772879329004,0.0617233604022807,0.102276475117772,-4.99314714775469,Not
ERC2,-0.136581522683151,-1.88760248802786,0.0617405001447574,0.102287139282819,-4.99337682555081,Not
GDAP1L1,-0.0802974271259718,-1.88543264687989,0.0620355738335953,0.102757642161049,-4.99732029292579,Not
SYNJ2BP,0.129981495133136,1.88535612118911,0.0620460020164559,0.102757642161049,-4.99745929315552,Not
LILRB3,-0.118149082135387,-1.88375282281469,0.062264822423421,0.103102173467027,-5.00037028838528,Not
ARID1A,-0.0718390127570601,-1.88323321904134,0.0623358773964551,0.103201948094339,-5.00131319877616,Not
F3,-0.198687846192113,-1.88249213963942,0.0624373364471161,0.103352015778389,-5.00265759348985,Not
ECH1,-0.12781990244876,-1.87882516995095,0.062941410645413,0.104168361643153,-5.00930256578541,Not
DCTD,-0.094417713805937,-1.87866543122155,0.0629634461778828,0.104186786437376,-5.0095917550677,Not
CD38,0.15021048186577,1.87832154114867,0.0630109068403066,0.104247269003804,-5.01021425183227,Not
GJB5,-0.0680351466969622,-1.87801405741973,0.0630533684057013,0.104299461396033,-5.01077075685368,Not
MAP3K7,-0.102046221052598,-1.87782721563587,0.0630791817887625,0.104322689486661,-5.01110887418557,Not
THSD4,-0.105617238569346,-1.87775439573606,0.0630892447199051,0.104322689486661,-5.01124064383451,Not
CROT,-0.0750926994522629,-1.87766441890815,0.0631016804128863,0.10432520035044,-5.01140345281665,Not
